"customer_id","customer_name","segment","age","country","city","state","postal_code","region","first_name","last_name","order_line","order_id","order_date","ship_date","ship_mode","customer_id-2","product_id","sales","quantity","discount","profit","product_id-2","category","sub_category","product_name"
"SS-20140","Saphhira Shifley","Corporate",33,"United States","Warwick","Rhode Island","2886","East","Saphhira","Shifley",6896,"CA-2017-164756","2017-09-18","2017-09-22","Standard Class","SS-20140","OFF-SU-10004261","34.48",2,"0","9.9992","OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8 Scissors  2/Pack"
"SS-20140","Saphhira Shifley","Corporate",33,"United States","Warwick","Rhode Island","2886","East","Saphhira","Shifley",6897,"CA-2017-164756","2017-09-18","2017-09-22","Standard Class","SS-20140","OFF-PA-10003228","244.55",5,"0","114.9385","OFF-PA-10003228","Office Supplies","Paper","Xerox 1917"
"CK-12205","Chloris Kastensmidt","Consumer",61,"United States","Philadelphia","Pennsylvania","19120","East","Chloris","Kastensmidt",6898,"CA-2017-122028","2017-08-18","2017-08-25","Standard Class","CK-12205","OFF-BI-10004817","10.782",3,"0.7","-7.9068","OFF-BI-10004817","Office Supplies","Binders","GBC Personal VeloBind Strips"
"VS-21820","Vivek Sundaresam","Consumer",22,"United States","Los Angeles","California","90036","West","Vivek","Sundaresam",6899,"US-2015-165512","2015-05-24","2015-05-26","Second Class","VS-21820","FUR-CH-10002880","602.651",7,"0.3","-163.5767","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter  Burgundy"
"VS-21820","Vivek Sundaresam","Consumer",22,"United States","Los Angeles","California","90036","West","Vivek","Sundaresam",6900,"US-2015-165512","2015-05-24","2015-05-26","Second Class","VS-21820","OFF-BI-10001249","7.656",6,"0.8","-13.0152","OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings"
"TN-21040","Tanja Norvell","Home Office",37,"United States","Phoenix","Arizona","85023","West","Tanja","Norvell",6901,"CA-2015-140557","2015-09-07","2015-09-11","Standard Class","TN-21040","TEC-AC-10002402","559.93",7,"0","167.979","TEC-AC-10002402","Technology","Accessories","Razer Kraken PRO Over Ear PC and Music Headset"
"HR-14830","Harold Ryan","Corporate",69,"United States","Seattle","Washington","98103","West","Harold","Ryan",6902,"US-2017-135013","2017-07-24","2017-07-24","Same Day","HR-14830","TEC-CO-10001449","2399.96",5,"0.2","839.986","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier"
"JS-15595","Jill Stevenson","Corporate",65,"United States","Los Angeles","California","90045","West","Jill","Stevenson",6903,"CA-2017-111220","2017-09-02","2017-09-08","Standard Class","JS-15595","OFF-FA-10002280","16",4,"0.2","5.6","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips"
"JS-15595","Jill Stevenson","Corporate",65,"United States","Los Angeles","California","90045","West","Jill","Stevenson",6904,"CA-2017-111220","2017-09-02","2017-09-08","Standard Class","JS-15595","OFF-AP-10003278","5.588",2,"0.8","-15.0876","OFF-AP-10003278","Office Supplies","Appliances","Belkin 7-Outlet SurgeMaster Home Series"
"JS-15595","Jill Stevenson","Corporate",65,"United States","Los Angeles","California","90045","West","Jill","Stevenson",6905,"CA-2017-111220","2017-09-02","2017-09-08","Standard Class","JS-15595","OFF-ST-10003994","235.92",5,"0.2","-44.235","OFF-ST-10003994","Office Supplies","Storage","Belkin 19 Center-Weighted Shelf  Gray"
"BN-11470","Brad Norvell","Corporate",20,"United States","Cary","North Carolina","27511","South","Brad","Norvell",6906,"US-2017-149006","2017-12-06","2017-12-08","Second Class","BN-11470","OFF-ST-10003221","10.68",1,"0","2.8836","OFF-ST-10003221","Office Supplies","Storage","Staple magnet"
"AR-10405","Allen Rosenblatt","Corporate",66,"United States","Franklin","Massachusetts","2038","East","Allen","Rosenblatt",6907,"CA-2017-149468","2017-05-20","2017-05-20","Same Day","AR-10405","OFF-BI-10002225","41.28",2,"0","19.8144","OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders  Rigid 75 Pt. Covers  11 x 14-7/8"
"SW-20455","Shaun Weien","Consumer",21,"United States","Suffolk","Virginia","23434","South","Shaun","Weien",6908,"CA-2016-140249","2016-09-27","2016-10-03","Standard Class","SW-20455","TEC-PH-10002584","1001.584",2,"0.2","125.198","TEC-PH-10002584","Technology","Phones","Samsung Galaxy S4"
"JE-16165","Justin Ellison","Corporate",49,"United States","Franklin","Wisconsin","53132","Central","Justin","Ellison",6909,"US-2017-135503","2017-12-10","2017-12-15","Standard Class","JE-16165","FUR-FU-10002364","14.76",2,"0","4.2804","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories  Oak"
"LH-16900","Lena Hernandez","Consumer",66,"United States","Dover","Delaware","19901","East","Lena","Hernandez",6910,"CA-2014-126277","2014-09-13","2014-09-18","Second Class","LH-16900","OFF-BI-10004022","2.502",3,"0.7","-2.0016","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder"
"VG-21790","Vivek Gonzalez","Consumer",44,"United States","San Diego","California","92037","West","Vivek","Gonzalez",6911,"US-2017-115301","2017-07-29","2017-08-02","Standard Class","VG-21790","FUR-BO-10004709","115.96",2,"0","25.5112","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases  Medium Cherry Finish"
"EM-13960","Eric Murdock","Consumer",46,"United States","Philadelphia","Pennsylvania","19134","East","Eric","Murdock",6912,"CA-2017-168942","2017-08-01","2017-08-05","Second Class","EM-13960","OFF-ST-10004340","186.54",3,"0","50.3658","OFF-ST-10004340","Office Supplies","Storage","Fellowes Mobile File Cart  Black"
"EM-13825","Elizabeth Moffitt","Corporate",63,"United States","Sioux Falls","South Dakota","57103","Central","Elizabeth","Moffitt",6913,"US-2017-128398","2017-05-02","2017-05-05","Second Class","EM-13825","TEC-AC-10001714","159.56",4,"0","59.0372","TEC-AC-10001714","Technology","Accessories","Logitech MX Performance Wireless Mouse"
"JH-15910","Jonathan Howell","Consumer",40,"United States","Los Angeles","California","90032","West","Jonathan","Howell",6914,"CA-2015-104115","2015-06-12","2015-06-16","Standard Class","JH-15910","TEC-PH-10002844","55.984",2,"0.2","4.1988","TEC-PH-10002844","Technology","Phones","Speck Products Candyshell Flip Case"
"NP-18700","Nora Preis","Consumer",32,"United States","Fresno","California","93727","West","Nora","Preis",6915,"CA-2014-142510","2014-12-22","2014-12-29","Standard Class","NP-18700","OFF-ST-10000585","132.16",1,"0.2","9.912","OFF-ST-10000585","Office Supplies","Storage","Economy Rollaway Files"
"NP-18700","Nora Preis","Consumer",32,"United States","Fresno","California","93727","West","Nora","Preis",6916,"CA-2014-142510","2014-12-22","2014-12-29","Standard Class","NP-18700","OFF-BI-10002824","17.904",6,"0.8","-31.332","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders"
"NP-18700","Nora Preis","Consumer",32,"United States","Fresno","California","93727","West","Nora","Preis",6917,"CA-2014-142510","2014-12-22","2014-12-29","Standard Class","NP-18700","OFF-PA-10001289","124.032",4,"0.2","44.9616","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
"SH-20635","Stefanie Holloman","Corporate",57,"United States","Jackson","Tennessee","38301","South","Stefanie","Holloman",6918,"CA-2014-124247","2014-12-16","2014-12-21","Standard Class","SH-20635","FUR-CH-10001854","1403.92",5,"0.2","70.196","FUR-CH-10001854","Furniture","Chairs","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat"
"BM-11785","Bryan Mills","Consumer",31,"United States","Columbus","Ohio","43229","East","Bryan","Mills",6919,"CA-2016-105473","2016-04-16","2016-04-18","Second Class","BM-11785","OFF-SU-10003567","28.8",3,"0","0.864","OFF-SU-10003567","Office Supplies","Supplies","Stiletto Hand Letter Openers"
"HG-14965","Henry Goldwyn","Corporate",32,"United States","Los Angeles","California","90032","West","Henry","Goldwyn",6920,"CA-2015-102806","2015-05-21","2015-05-28","Standard Class","HG-14965","OFF-BI-10001597","24.588",2,"0.7","-18.0312","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue"
"BM-11140","Becky Martin","Consumer",67,"United States","San Antonio","Texas","78207","Central","Becky","Martin",6921,"CA-2017-121706","2017-02-26","2017-03-02","Standard Class","BM-11140","OFF-AP-10003287","356.79",7,"0","99.9012","OFF-AP-10003287","Office Supplies","Appliances","Tripp Lite TLP810NET Broadband Surge for Modem/Fax"
"PS-19045","Penelope Sewall","Home Office",23,"United States","Charlotte","North Carolina","28205","South","Penelope","Sewall",6922,"CA-2017-109211","2017-04-04","2017-04-10","Standard Class","PS-19045","OFF-EN-10001532","16.98",1,"0","8.49","OFF-EN-10001532","Office Supplies","Envelopes","Brown Kraft Recycled Envelopes"
"MS-17710","Maurice Satty","Consumer",46,"United States","Mesa","Arizona","85204","West","Maurice","Satty",6923,"CA-2015-134257","2015-03-16","2015-03-19","Second Class","MS-17710","OFF-LA-10003930","491.55",5,"0","240.8595","OFF-LA-10003930","Office Supplies","Labels","Dot Matrix Printer Tape Reel Labels  White  5000/Box"
"MS-17710","Maurice Satty","Consumer",46,"United States","Mesa","Arizona","85204","West","Maurice","Satty",6924,"CA-2015-134257","2015-03-16","2015-03-19","Second Class","MS-17710","OFF-EN-10003845","7.38",2,"0","3.3948","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes"
"JL-15235","Janet Lee","Consumer",29,"United States","Chicago","Illinois","60623","Central","Janet","Lee",6925,"CA-2015-137925","2015-11-30","2015-12-04","Standard Class","JL-15235","OFF-PA-10002659","23.66",7,"0","10.8836","OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book"
"JL-15235","Janet Lee","Consumer",29,"United States","Chicago","Illinois","60623","Central","Janet","Lee",6926,"CA-2015-137925","2015-11-30","2015-12-04","Standard Class","JL-15235","FUR-BO-10001608","681.408",12,"0.2","42.588","FUR-BO-10001608","Furniture","Bookcases","Hon Metal Bookcases  Black"
"KM-16660","Khloe Miller","Consumer",57,"United States","Roswell","Georgia","30076","South","Khloe","Miller",6927,"CA-2016-140046","2016-07-28","2016-08-03","Standard Class","KM-16660","OFF-LA-10000305","18.9",3,"0","8.694","OFF-LA-10000305","Office Supplies","Labels","Avery 495"
"RD-19900","Ruben Dartt","Consumer",26,"United States","Carlsbad","New Mexico","88220","West","Ruben","Dartt",6928,"CA-2016-140382","2016-06-23","2016-06-25","Second Class","RD-19900","OFF-ST-10003638","93.68",4,"0","25.2936","OFF-ST-10003638","Office Supplies","Storage","Mobile Personal File Cube"
"RD-19900","Ruben Dartt","Consumer",26,"United States","Carlsbad","New Mexico","88220","West","Ruben","Dartt",6929,"CA-2016-140382","2016-06-23","2016-06-25","Second Class","RD-19900","OFF-LA-10001934","21.93",3,"0","10.3071","OFF-LA-10001934","Office Supplies","Labels","Avery 516"
"RD-19900","Ruben Dartt","Consumer",26,"United States","Carlsbad","New Mexico","88220","West","Ruben","Dartt",6930,"CA-2016-140382","2016-06-23","2016-06-25","Second Class","RD-19900","TEC-PH-10003012","862.344",7,"0.2","97.0137","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone"
"RD-19900","Ruben Dartt","Consumer",26,"United States","Carlsbad","New Mexico","88220","West","Ruben","Dartt",6931,"CA-2016-140382","2016-06-23","2016-06-25","Second Class","RD-19900","OFF-PA-10001019","19.98",1,"0","9.3906","OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
"ST-20530","Shui Tom","Consumer",26,"United States","Parma","Ohio","44134","East","Shui","Tom",6932,"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","TEC-PH-10002070","13.494",1,"0.4","-2.249","TEC-PH-10002070","Technology","Phones","Griffin GC36547 PowerJolt SE Lightning Charger"
"ST-20530","Shui Tom","Consumer",26,"United States","Parma","Ohio","44134","East","Shui","Tom",6933,"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","TEC-PH-10002583","23.988",2,"0.4","-13.993","TEC-PH-10002583","Technology","Phones","iOttie HLCRIO102 Car Mount"
"ST-20530","Shui Tom","Consumer",26,"United States","Parma","Ohio","44134","East","Shui","Tom",6934,"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","FUR-FU-10001057","31.984",2,"0.2","1.1994","FUR-FU-10001057","Furniture","Furnishings","Tensor Track Tree Floor Lamp"
"ST-20530","Shui Tom","Consumer",26,"United States","Parma","Ohio","44134","East","Shui","Tom",6935,"CA-2014-164182","2014-07-14","2014-07-18","Standard Class","ST-20530","OFF-AR-10001044","41.584",2,"0.2","4.6782","OFF-AR-10001044","Office Supplies","Art","BOSTON Ranger #55 Pencil Sharpener  Black"
"BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","Bart","Pistole",6936,"CA-2017-137365","2017-11-30","2017-12-03","Second Class","BP-11095","TEC-AC-10001767","95.976",3,"0.2","-10.7973","TEC-AC-10001767","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card"
"TA-21385","Tom Ashbrook","Home Office",19,"United States","New York City","New York","10024","East","Tom","Ashbrook",6937,"CA-2016-129847","2016-09-02","2016-09-04","First Class","TA-21385","FUR-FU-10000277","84.272",2,"0.6","-75.8448","FUR-FU-10000277","Furniture","Furnishings","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting"
"PS-18760","Pamela Stobb","Consumer",36,"United States","Los Angeles","California","90008","West","Pamela","Stobb",6938,"CA-2014-126963","2014-06-15","2014-06-15","Same Day","PS-18760","OFF-PA-10001952","36.544",2,"0.2","11.8768","OFF-PA-10001952","Office Supplies","Paper","Xerox 1902"
"NP-18700","Nora Preis","Consumer",32,"United States","Fresno","California","93727","West","Nora","Preis",6939,"CA-2016-125094","2016-11-05","2016-11-09","Standard Class","NP-18700","TEC-AC-10004420","479.72",4,"0","52.7692","TEC-AC-10004420","Technology","Accessories","Cherry 142-key Programmable Keyboard"
"SC-20260","Scott Cohen","Corporate",24,"United States","San Francisco","California","94122","West","Scott","Cohen",6940,"CA-2017-107132","2017-06-26","2017-06-30","Standard Class","SC-20260","OFF-BI-10001071","102.368",2,"0.2","37.1084","OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System"
"SC-20260","Scott Cohen","Corporate",24,"United States","San Francisco","California","94122","West","Scott","Cohen",6941,"CA-2017-107132","2017-06-26","2017-06-30","Standard Class","SC-20260","OFF-SU-10002503","28.4",5,"0","8.236","OFF-SU-10002503","Office Supplies","Supplies","Acme Preferred Stainless Steel Scissors"
"SC-20260","Scott Cohen","Corporate",24,"United States","San Francisco","California","94122","West","Scott","Cohen",6942,"CA-2017-107132","2017-06-26","2017-06-30","Standard Class","SC-20260","OFF-ST-10001490","713.88",4,"0","214.164","OFF-ST-10001490","Office Supplies","Storage","Hot File 7-Pocket  Floor Stand"
"SC-20260","Scott Cohen","Corporate",24,"United States","San Francisco","California","94122","West","Scott","Cohen",6943,"CA-2017-107132","2017-06-26","2017-06-30","Standard Class","SC-20260","OFF-PA-10003790","68.52",3,"0","31.5192","OFF-PA-10003790","Office Supplies","Paper","Xerox 1991"
"RD-19930","Russell D'Ascenzo","Consumer",67,"United States","Austin","Texas","78745","Central","Russell","D'Ascenzo",6944,"CA-2015-139248","2015-07-25","2015-07-30","Standard Class","RD-19930","TEC-PH-10004094","623.96",5,"0.2","38.9975","TEC-PH-10004094","Technology","Phones","Motorola L703CM"
"TH-21115","Thea Hudgings","Corporate",38,"United States","Philadelphia","Pennsylvania","19140","East","Thea","Hudgings",6945,"CA-2014-148369","2014-09-23","2014-09-27","Standard Class","TH-21115","OFF-BI-10004876","11.12",4,"0","5.4488","OFF-BI-10004876","Office Supplies","Binders","Wilson Jones Suede Grain Vinyl Binders"
"GM-14680","Greg Matthias","Consumer",69,"United States","Seattle","Washington","98105","West","Greg","Matthias",6946,"CA-2016-106243","2016-09-30","2016-10-04","Standard Class","GM-14680","FUR-BO-10003034","523.92",5,"0.2","-26.196","FUR-BO-10003034","Furniture","Bookcases","OSullivan Elevations Bookcase  Cherry Finish"
"JO-15550","Jesus Ocampo","Home Office",58,"United States","Chester","Pennsylvania","19013","East","Jesus","Ocampo",6947,"CA-2015-126466","2015-11-09","2015-11-13","Standard Class","JO-15550","OFF-FA-10000490","2.48",2,"0","1.1656","OFF-FA-10000490","Office Supplies","Fasteners","OIC Binder Clips  Mini  1/4 Capacity  Black"
"ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","Zuschuss","Carroll",6948,"CA-2015-130365","2015-04-25","2015-04-29","Standard Class","ZC-21910","OFF-ST-10002574","221.024",2,"0.2","-55.256","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving  Black"
"ZC-21910","Zuschuss Carroll","Consumer",61,"United States","Salem","Oregon","97301","West","Zuschuss","Carroll",6949,"CA-2015-130365","2015-04-25","2015-04-29","Standard Class","ZC-21910","FUR-CH-10003535","128.058",3,"0.3","-23.7822","FUR-CH-10003535","Furniture","Chairs","Global Armless Task Chair  Royal Blue"
"AP-10720","Anne Pryor","Home Office",18,"United States","New York City","New York","10035","East","Anne","Pryor",6950,"CA-2017-143021","2017-11-19","2017-11-19","Same Day","AP-10720","OFF-BI-10001628","58.408",7,"0.2","18.2525","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders  6 Capacity"
"AP-10720","Anne Pryor","Home Office",18,"United States","New York City","New York","10035","East","Anne","Pryor",6951,"CA-2017-143021","2017-11-19","2017-11-19","Same Day","AP-10720","FUR-TA-10001676","79.974",3,"0.4","-29.3238","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables"
"GK-14620","Grace Kelly","Corporate",32,"United States","Hesperia","California","92345","West","Grace","Kelly",6952,"CA-2015-161767","2015-11-20","2015-11-24","Standard Class","GK-14620","TEC-MA-10002790","479.988",2,"0.4","55.9986","TEC-MA-10002790","Technology","Machines","NeatDesk Desktop Scanner & Digital Filing System"
"HM-14980","Henry MacAllister","Consumer",35,"United States","New York City","New York","10009","East","Henry","MacAllister",6953,"CA-2015-129917","2015-10-02","2015-10-03","First Class","HM-14980","OFF-BI-10001757","11.808",3,"0.2","4.1328","OFF-BI-10001757","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets"
"HM-14980","Henry MacAllister","Consumer",35,"United States","New York City","New York","10009","East","Henry","MacAllister",6954,"CA-2015-129917","2015-10-02","2015-10-03","First Class","HM-14980","OFF-BI-10004828","53.568",4,"0.2","19.4184","OFF-BI-10004828","Office Supplies","Binders","GBC Poly Designer Binding Covers"
"HM-14980","Henry MacAllister","Consumer",35,"United States","New York City","New York","10009","East","Henry","MacAllister",6955,"CA-2015-129917","2015-10-02","2015-10-03","First Class","HM-14980","TEC-PH-10000369","503.96",5,"0.2","50.396","TEC-PH-10000369","Technology","Phones","HTC One Mini"
"LS-16945","Linda Southworth","Corporate",21,"United States","Philadelphia","Pennsylvania","19140","East","Linda","Southworth",6956,"CA-2015-115420","2015-04-25","2015-05-02","Standard Class","LS-16945","OFF-EN-10003862","21.34",2,"0","9.8164","OFF-EN-10003862","Office Supplies","Envelopes","Laser & Ink Jet Business Envelopes"
"AR-10570","Anemone Ratner","Consumer",36,"United States","Columbus","Georgia","31907","South","Anemone","Ratner",6957,"CA-2016-157588","2016-07-14","2016-07-19","Standard Class","AR-10570","OFF-BI-10003963","36.4",5,"0","17.108","OFF-BI-10003963","Office Supplies","Binders","Cardinal Holdit Data Disk Pockets"
"AR-10570","Anemone Ratner","Consumer",36,"United States","Columbus","Georgia","31907","South","Anemone","Ratner",6958,"CA-2016-157588","2016-07-14","2016-07-19","Standard Class","AR-10570","FUR-FU-10004848","51.75",1,"0","15.525","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock"
"RH-19510","Rick Huthwaite","Home Office",67,"United States","Providence","Rhode Island","2908","East","Rick","Huthwaite",6959,"CA-2015-167255","2015-09-27","2015-09-29","Second Class","RH-19510","OFF-ST-10001328","15.51",1,"0","4.3428","OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid  Black/Gray"
"RH-19510","Rick Huthwaite","Home Office",67,"United States","Providence","Rhode Island","2908","East","Rick","Huthwaite",6960,"CA-2015-167255","2015-09-27","2015-09-29","Second Class","RH-19510","OFF-PA-10002377","146.82",3,"0","73.41","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
"RH-19510","Rick Huthwaite","Home Office",67,"United States","Providence","Rhode Island","2908","East","Rick","Huthwaite",6961,"CA-2015-167255","2015-09-27","2015-09-29","Second Class","RH-19510","OFF-PA-10003441","12.96",2,"0","6.2208","OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
"TB-21190","Thomas Brumley","Home Office",29,"United States","Fayetteville","Arkansas","72701","South","Thomas","Brumley",6962,"CA-2017-162096","2017-11-10","2017-11-10","Same Day","TB-21190","OFF-AR-10002221","7.8",3,"0","2.106","OFF-AR-10002221","Office Supplies","Art","12 Colored Short Pencils"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6963,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-EN-10001509","10.2",5,"0","4.794","OFF-EN-10001509","Office Supplies","Envelopes","Poly String Tie Envelopes"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6964,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-AR-10003338","22.32",3,"0","5.58","OFF-AR-10003338","Office Supplies","Art","Eberhard Faber 3 1/2 Golf Pencils"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6965,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-BI-10004728","24.1",5,"0","11.086","OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6966,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","TEC-AC-10000358","75.98",2,"0","18.2352","TEC-AC-10000358","Technology","Accessories","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6967,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-BI-10002764","6.46",2,"0","3.1654","OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge"
"JD-15895","Jonathan Doherty","Corporate",57,"United States","Philadelphia","Pennsylvania","19140","East","Jonathan","Doherty",6968,"CA-2016-157161","2016-07-16","2016-07-20","Second Class","JD-15895","OFF-PA-10001461","60.12",9,"0","28.8576","OFF-PA-10001461","Office Supplies","Paper","HP Office Paper (20Lb. and 87 Bright)"
"MP-17965","Michael Paige","Corporate",18,"United States","Lawrence","Massachusetts","1841","East","Michael","Paige",6969,"CA-2015-110765","2015-10-16","2015-10-20","Second Class","MP-17965","TEC-PH-10004165","824.97",3,"0","214.4922","TEC-PH-10004165","Technology","Phones","Mitel MiVoice 5330e IP Phone"
"JB-16000","Joy Bell-","Consumer",46,"United States","Brownsville","Texas","78521","Central","Joy","Bell-",6970,"CA-2016-163937","2016-01-10","2016-01-13","Second Class","JB-16000","FUR-FU-10000010","24.85",5,"0","7.7035","FUR-FU-10000010","Furniture","Furnishings","DAX Value U-Channel Document Frames  Easel Back"
"AB-10105","Adrian Barton","Consumer",63,"United States","Phoenix","Arizona","85023","West","Adrian","Barton",6971,"CA-2017-153822","2017-09-19","2017-09-25","Standard Class","AB-10105","OFF-ST-10000321","12.624",2,"0.2","-2.5248","OFF-ST-10000321","Office Supplies","Storage","Akro Stacking Bins"
"AB-10105","Adrian Barton","Consumer",63,"United States","Phoenix","Arizona","85023","West","Adrian","Barton",6972,"CA-2017-153822","2017-09-19","2017-09-25","Standard Class","AB-10105","TEC-AC-10000109","89.584",2,"0.2","4.4792","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive"
"AB-10105","Adrian Barton","Consumer",63,"United States","Phoenix","Arizona","85023","West","Adrian","Barton",6973,"CA-2017-153822","2017-09-19","2017-09-25","Standard Class","AB-10105","TEC-PH-10002415","471.92",2,"0.2","29.495","TEC-PH-10002415","Technology","Phones","Polycom VoiceStation 500 Conference phone"
"AB-10105","Adrian Barton","Consumer",63,"United States","Phoenix","Arizona","85023","West","Adrian","Barton",6974,"CA-2017-153822","2017-09-19","2017-09-25","Standard Class","AB-10105","OFF-BI-10001460","18.18",4,"0.7","-13.938","OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs"
"CC-12145","Charles Crestani","Consumer",21,"United States","Los Angeles","California","90004","West","Charles","Crestani",6975,"CA-2017-146185","2017-09-15","2017-09-19","Standard Class","CC-12145","OFF-AR-10002987","31.744",2,"0.2","8.3328","OFF-AR-10002987","Office Supplies","Art","Prismacolor Color Pencil Set"
"CY-12745","Craig Yedwab","Corporate",36,"United States","Oakland","California","94601","West","Craig","Yedwab",6976,"CA-2015-112144","2015-06-28","2015-07-02","Standard Class","CY-12745","OFF-LA-10000443","5.904",2,"0.2","1.9926","OFF-LA-10000443","Office Supplies","Labels","Avery 501"
"CY-12745","Craig Yedwab","Corporate",36,"United States","Oakland","California","94601","West","Craig","Yedwab",6977,"CA-2015-112144","2015-06-28","2015-07-02","Standard Class","CY-12745","FUR-FU-10004306","621.76",4,"0.2","46.632","FUR-FU-10004306","Furniture","Furnishings","Electrix Halogen Magnifier Lamp"
"EP-13915","Emily Phan","Consumer",38,"United States","Chicago","Illinois","60653","Central","Emily","Phan",6978,"US-2016-119298","2016-11-25","2016-11-28","First Class","EP-13915","TEC-PH-10002564","59.98",2,"0","17.994","TEC-PH-10002564","Technology","Phones","OtterBox Defender Series Case - Samsung Galaxy S4"
"DL-13315","Delfina Latchford","Consumer",48,"United States","New York City","New York","10024","East","Delfina","Latchford",6979,"CA-2017-155159","2017-11-25","2017-11-29","Second Class","DL-13315","OFF-PA-10003724","48.87",9,"0","23.9463","OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book  4 per Page"
"SO-20335","Sean O'Donnell","Consumer",65,"United States","Fort Lauderdale","Florida","33311","South","Sean","O'Donnell",6980,"CA-2017-149076","2017-01-14","2017-01-19","Standard Class","SO-20335","OFF-PA-10000483","154.9",5,"0","69.705","OFF-PA-10000483","Office Supplies","Paper","Xerox 19"
"BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","Bart","Pistole",6981,"CA-2014-146990","2014-11-07","2014-11-08","First Class","BP-11095","OFF-FA-10000611","5.92",4,"0","2.8416","OFF-FA-10000611","Office Supplies","Fasteners","Binder Clips by OIC"
"BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","Bart","Pistole",6982,"CA-2014-146990","2014-11-07","2014-11-08","First Class","BP-11095","OFF-PA-10000246","30.18",3,"0","13.8828","OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes"
